iso3,method,simple_method,kp,area_name,area_level,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,observation_idx
TGO,Multiple methods - mixture,Multiple methods - mixture,MSM,Aneho,NA,NA,2015,16,70,127,NA,NA,NA,NA,"CARTOGRAPHIE DES SITES, ESTIMATION DE LA TAILLE DES USAGERS DE DROGUES INJECTABLES (UDI) ET EVALUATION DE LEURS BESOINS EN MATIERE DE SERVICES DEPREVENTION, DE SOINS TRAITEMENT EN MATIERE DE VIH ET DE SANTE DE LA REPRODUCTION AU TOGO / Reported by the cou",NA,GAM_bd1b95597a34b776fd72526636f7a902,GAM,bc32eb6aa55eea62f6136cf8d7f7de3d,Yes,yes,NA,NA,358,4242
CMR,PLACE/mapping,PLACE/mapping,PWID,Bamenda,NA,NA,2018,NA,39,NA,NA,NA,NA,NA,"Cartographie Programmatique Et Estimation De Taille Des Travailleuses De Sexe, Des Hommes Ayant Des Rapports Sexuels Avec Des Hommes, Des Usagers De Drogue, Et Des Adolescent(E)S Et Jeunes Vulnerables Au VIH Au Cameroun",NA,GAM_1d36f84a45a3db96fb95030b0af57e31,GAM,4ac8a5906ceeb4ccfc7febedcc239daf,Yes,yes,NA,NA,55,4243
TGO,Multiple methods - mixture,Multiple methods - mixture,MSM,Atakpame,NA,NA,2015,51,209,403,NA,NA,NA,NA,"CARTOGRAPHIE DES SITES, ESTIMATION DE LA TAILLE DES USAGERS DE DROGUES INJECTABLES (UDI) ET EVALUATION DE LEURS BESOINS EN MATIERE DE SERVICES DEPREVENTION, DE SOINS TRAITEMENT EN MATIERE DE VIH ET DE SANTE DE LA REPRODUCTION AU TOGO / Reported by the cou",NA,GAM_b3d9962951710d63fe952cce052c0cc1,GAM,1899eab9b7022ea347d09ffee0523f89,Yes,yes,NA,NA,358,4245
TGO,Multiple methods - mixture,Multiple methods - mixture,MSM,Dapaong,NA,NA,2015,44,174,350,NA,NA,NA,NA,"CARTOGRAPHIE DES SITES, ESTIMATION DE LA TAILLE DES USAGERS DE DROGUES INJECTABLES (UDI) ET EVALUATION DE LEURS BESOINS EN MATIERE DE SERVICES DEPREVENTION, DE SOINS TRAITEMENT EN MATIERE DE VIH ET DE SANTE DE LA REPRODUCTION AU TOGO / Reported by the cou",NA,GAM_18710db429b06d2534e541e1d98ab1d8,GAM,8cefd6f0df39cea13f714b85e06fdf7a,Yes,yes,NA,NA,358,4248
TGO,Multiple methods - mixture,Multiple methods - mixture,MSM,Kpalime,NA,NA,2015,54,216,424,NA,NA,NA,NA,"CARTOGRAPHIE DES SITES, ESTIMATION DE LA TAILLE DES USAGERS DE DROGUES INJECTABLES (UDI) ET EVALUATION DE LEURS BESOINS EN MATIERE DE SERVICES DEPREVENTION, DE SOINS TRAITEMENT EN MATIERE DE VIH ET DE SANTE DE LA REPRODUCTION AU TOGO / Reported by the cou",NA,GAM_7187b10d83def09932d24c17288ebbd8,GAM,7001e9e37eade3488a87561b6a1a6a97,Yes,yes,NA,NA,358,4249
CMR,PLACE/mapping,PLACE/mapping,PWID,Bertoua,NA,NA,2018,NA,92,NA,NA,NA,NA,NA,"Cartographie Programmatique Et Estimation De Taille Des Travailleuses De Sexe, Des Hommes Ayant Des Rapports Sexuels Avec Des Hommes, Des Usagers De Drogue, Et Des Adolescent(E)S Et Jeunes Vulnerables Au VIH Au Cameroun",NA,GAM_9f57886b60b9226742e93116ba7843d9,GAM,acc03c3b818da7aec277b2ee6339e20c,Yes,yes,NA,NA,55,4250
CMR,PLACE/mapping,PLACE/mapping,PWID,Buea,NA,NA,2018,NA,50,NA,NA,NA,NA,NA,"Cartographie Programmatique Et Estimation De Taille Des Travailleuses De Sexe, Des Hommes Ayant Des Rapports Sexuels Avec Des Hommes, Des Usagers De Drogue, Et Des Adolescent(E)S Et Jeunes Vulnerables Au VIH Au Cameroun",NA,GAM_2eb323d44409f3b4ea43ac2aa7ca3298,GAM,906adef6f26a0523a793dddce5d53931,Yes,yes,NA,NA,55,4252
ETH,2S-CRC,2S-CRC,FSW,Adama,NA,NA,2013,1089,1183,1276,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_ee6077c7614bbbf53c83d889dca343e2,GF,b5d6d0e6f1f0a0a1029bf2f2f139c82f,Yes,yes,NA,NA,68,4255
TGO,Multiple methods - mixture,Multiple methods - mixture,MSM,Tsevie,NA,NA,2015,33,149,263,NA,NA,NA,NA,"CARTOGRAPHIE DES SITES, ESTIMATION DE LA TAILLE DES USAGERS DE DROGUES INJECTABLES (UDI) ET EVALUATION DE LEURS BESOINS EN MATIERE DE SERVICES DEPREVENTION, DE SOINS TRAITEMENT EN MATIERE DE VIH ET DE SANTE DE LA REPRODUCTION AU TOGO / Reported by the cou",NA,GAM_ebaf5a43543d87291e3855cab16a95e3,GAM,de8c44d9dfb63bf3a6279fd6f9983b28,Yes,yes,NA,NA,358,4259
ETH,2S-CRC,2S-CRC,FSW,Addis Ababa,NA,NA,2013,7376,8541,9706,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_244b0b3920cf267e72fd00ed1fbc48b4,GF,32c20c0a1d27da81052e95bd7a6ec058,Yes,yes,NA,NA,68,4260
ETH,2S-CRC,2S-CRC,FSW,Assosa,NA,NA,2013,334,360,387,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GAM_be74ddaa994aeda34ea671356a75cb18,GAM,a5010ae8af5017f04ea7d73b80aa8444,Yes,yes,NA,NA,68,4263
ETH,2S-CRC,2S-CRC,FSW,Bahir Dar Sp Zone,NA,NA,2013,971,1040,1108,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_07a7b36e9b36334d155ff82883944b1a,GF,416215ab3f995c071a0e7457791050ae,Yes,yes,NA,NA,68,4264
ETH,2S-CRC,2S-CRC,FSW,Dire Dawa,NA,NA,2013,940,1006,1073,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_c592090281de32b70f1cc59a33c24e4e,GF,be8c425968eef5d2572735947c6fd85f,Yes,yes,NA,NA,68,4265
ETH,2S-CRC,2S-CRC,FSW,Fafen (Jijiga),NA,NA,2013,255,267,279,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GAM_bca7188dd3c34e3175081fb8ead0f3cb,GAM,284690ea893694ca732e686eff429d76,Yes,yes,NA,NA,68,4266
ETH,2S-CRC,2S-CRC,FSW,Gambela,NA,NA,2013,480,510,541,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_2de3513d710fb5742050e54a8d375d33,GF,f1767fa3869d57c9dfe805214c01ca4b,Yes,yes,NA,NA,68,4267
ETH,2S-CRC,2S-CRC,FSW,Harar,NA,NA,2013,305,324,344,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GAM_89d382256b57a4435f4272c4af10e999,GAM,30b6597c376a0adaeef5b428034297f4,Yes,yes,NA,NA,68,4269
ETH,2S-CRC,2S-CRC,FSW,Hawassa Town,NA,NA,2013,1077,1166,1255,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,KP_Atlas_1cb499e1a13345afce901c0cb0329523,KP_Atlas,d03bd4973713534a7b2ff3882b780697,Yes,yes,NA,NA,68,4270
ETH,2S-CRC,2S-CRC,FSW,Logia,NA,NA,2013,247,263,279,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GAM_8aa586b33ec50b2310688972f9333653,GAM,2bf1b4bed99ab23bac581e7ffa1b581a,Yes,yes,NA,NA,68,4271
ETH,2S-CRC,2S-CRC,FSW,Mekele Special Zone,NA,NA,2013,1146,1255,1364,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_49ce39835743305ac43c18bb5de9ec0c,GF,979d8a200f528c0663ec907cdd6444c2,Yes,yes,NA,NA,68,4272
ETH,Object multiplier,Object multiplier,FSW,Adama,NA,NA,2013,1534,1750,1965,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_94f45eb82611f3c191633234088a4d55,GF,3564c72e1262f75442cc0fa8593151c3,Yes,yes,NA,NA,68,4297
ETH,Object multiplier,Object multiplier,FSW,Addis Ababa,NA,NA,2013,8662,10092,11522,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_1d101e9bac69c29dbfc69cf117aaac50,GF,9bb49ef24a5db651406da4fc306772b3,Yes,yes,NA,NA,68,4300
ETH,Object multiplier,Object multiplier,FSW,Bahir Dar Sp Zone,NA,NA,2013,995,1068,1140,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_609786ab7a0f3af9c2a5a44450d73314,GF,75cf7c95b3c8c2ee0a5599f582798749,Yes,yes,NA,NA,68,4301
ETH,Object multiplier,Object multiplier,FSW,Dire Dawa,NA,NA,2013,997,1082,1167,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_347f0885a0b5008defb4f4bd7758979b,GF,aecdccc62baa72fd26418d3dd24b5dfc,Yes,yes,NA,NA,68,4309
ETH,Object multiplier,Object multiplier,FSW,Gambela,NA,NA,2013,619,664,709,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,CDC_557e44344a15a6002639518220d37786,CDC,e5e672050c6e40f7627fa6597b7e761e,Yes,yes,NA,NA,68,4310
ETH,Object multiplier,Object multiplier,FSW,Hawassa Town,NA,NA,2013,1206,1330,1453,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_c29690f2c8e6cb2d710902e17e80bbc6,GF,1da181c4f7fed203041e9b9459f1dd7c,Yes,yes,NA,NA,68,4311
ETH,Object multiplier,Object multiplier,FSW,Logia,NA,NA,2013,369,413,457,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_ead4025ca434b6fe20fad3dbd3fb79e7,GF,cd2aa56d327928d1da2274b08bd625dd,Yes,yes,NA,NA,68,4312
ETH,Object multiplier,Object multiplier,FSW,Mekele Special Zone,NA,NA,2013,1166,1289,1411,NA,NA,NA,NA,"Ethiopian National Key Population HIV Bio-behavioral Surveillance Round I, 2013 Report",NA,GF_c16f106399c422a47f0c07c6b4b17b3f,GF,11500bf9d3ed2f2a72e307f7f45e80dc,Yes,yes,NA,NA,68,4313
ETH,Object multiplier,Object multiplier,FSW,Adama,NA,NA,2020,3630,4558,5486,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4320
ETH,Object multiplier,Object multiplier,FSW,Addis Ababa,NA,NA,2020,2383,16007,19631,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4335
ZAF,Multiple methods - empirical,Multiple methods - empirical,TGW,Limpopo,NA,NA,2021,8614,9892,11253,NA,NA,NA,NA,Populations size estimates for Transgender persons in South Africa,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,336,4338
ETH,Object multiplier,Object multiplier,FSW,Arba Minch,NA,NA,2020,490,558,627,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4345
ETH,Object multiplier,Object multiplier,FSW,Bahir Dar Sp Zone,NA,NA,2020,1671,1935,2200,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4347
ETH,Object multiplier,Object multiplier,FSW,Dilla,NA,NA,2020,520,602,685,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4351
ETH,Object multiplier,Object multiplier,FSW,Dire Dawa,NA,NA,2020,853,926,998,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4354
ZAF,Multiple methods - empirical,Multiple methods - empirical,TGW,Mpumalanga,NA,NA,2021,6090,7235,8457,NA,NA,NA,NA,Populations size estimates for Transgender persons in South Africa,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,336,4360
ZAF,Multiple methods - empirical,Multiple methods - empirical,FSW,Cape Town MM,NA,NA,2018,4560,6678,9200,NA,NA,NA,NA,SAHMS II (FSW),NA,KP_Atlas_b6c6d63ff9f031890641cf940294031a,KP_Atlas,0dddbca3aa343afb7ca66de253cd61e0,Yes,yes,NA,NA,249,4365
ETH,Object multiplier,Object multiplier,FSW,Gambella,NA,NA,2020,985,1164,1343,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4369
ETH,Object multiplier,Object multiplier,FSW,Gondar Town,NA,NA,2020,938,1293,1648,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4374
ETH,Object multiplier,Object multiplier,FSW,Harar,NA,NA,2020,421,469,518,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4375
ETH,Object multiplier,Object multiplier,FSW,Hawassa Town,NA,NA,2020,2480,3014,3548,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4376
ETH,Object multiplier,Object multiplier,FSW,Jimma,NA,NA,2020,457,516,575,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4378
ETH,Object multiplier,Object multiplier,FSW,Kombolcha/Dese Town,NA,NA,2020,595,712,829,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4380
ETH,Object multiplier,Object multiplier,FSW,Logia/ Semera,NA,NA,2020,510,594,679,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4381
ETH,Object multiplier,Object multiplier,FSW,Mizan,NA,NA,2020,622,743,864,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4382
ETH,Object multiplier,Object multiplier,FSW,Nekemte Town,NA,NA,2020,614,731,848,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4383
ETH,Object multiplier,Object multiplier,FSW,Shashemene Town,NA,NA,2020,590,703,816,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4386
ZAF,Multiple methods - empirical,Multiple methods - empirical,TGW,North West,NA,NA,2021,2802,3666,4630,NA,NA,NA,NA,Populations size estimates for Transgender persons in South Africa,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,336,4389
ZAF,Multiple methods - empirical,Multiple methods - empirical,FSW,eThekwini MM,NA,NA,2018,8620,9304,10000,NA,NA,NA,NA,SAHMS II (FSW),NA,KP_Atlas_315ce9ce1a44c62f2c986b09744c9dd0,KP_Atlas,c0bfb7c0364e1162de79cac7e42cdd7e,Yes,yes,NA,NA,249,4390
ETH,Service multiplier,Service multiplier,FSW,Adama,NA,NA,2020,1822,2160,2499,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4391
ETH,Service multiplier,Service multiplier,FSW,Addis Ababa,NA,NA,2020,9316,11179,13041,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4392
ETH,Service multiplier,Service multiplier,FSW,Arba Minch,NA,NA,2020,534,611,688,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4393
ZAF,Multiple methods - empirical,Multiple methods - empirical,FSW,Johannesburg MM,NA,NA,2018,5530,7981,11010,NA,NA,NA,NA,SAHMS II (FSW),NA,KP_Atlas_37a9cc88f4e58babdb624a7887e46df3,KP_Atlas,f4330d153b49a08d30c0633237e18f1c,Yes,yes,NA,NA,249,4395
ETH,Service multiplier,Service multiplier,FSW,Bahir Dar Sp Zone,NA,NA,2020,1460,1725,1991,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4396
ETH,Service multiplier,Service multiplier,FSW,Dilla,NA,NA,2020,790,917,1043,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4397
ETH,Service multiplier,Service multiplier,FSW,Dire Dawa,NA,NA,2020,841,906,971,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4401
ETH,Service multiplier,Service multiplier,FSW,Gondar Town,NA,NA,2020,755,858,962,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4402
ETH,Service multiplier,Service multiplier,FSW,Harar,NA,NA,2020,655,787,918,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4403
ETH,Service multiplier,Service multiplier,FSW,Hawassa Town,NA,NA,2020,3847,4698,5549,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4404
ETH,Service multiplier,Service multiplier,FSW,Jimma,NA,NA,2020,653,728,804,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4405
ETH,Service multiplier,Service multiplier,FSW,Kombolcha/Dese Town,NA,NA,2020,755,886,1017,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4408
ETH,Service multiplier,Service multiplier,FSW,Mizan,NA,NA,2020,598,661,724,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4409
ETH,Service multiplier,Service multiplier,FSW,Nekemte Town,NA,NA,2020,507,548,588,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4412
ETH,Service multiplier,Service multiplier,FSW,Shashemene Town,NA,NA,2020,1132,1379,1626,0,NA,NA,NA,"SIZE ESTIMATION, HIV and other stis prevalence among Female sex workers in Ethiopia: National HIV and other STIs Bio-Behavioral Survey (NHSBS)",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,69,4413
ETH,Service multiplier,Service multiplier,PWID,Addis Ababa,NA,NA,2019,3196,3961,5207,NA,NA,NA,NA,Deyessa et al,https://harmreductionjournal.biomedcentral.com/articles/10.1186/s12954-020-00407-x,NA,Surveillance review,NA,Yes,yes,NA,NA,71,4416
GHA,Object multiplier,Object multiplier,MSM,Accra/Tema,NA,NA,2011,2878,4187,5499,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4419
GHA,Object multiplier,Object multiplier,MSM,Cape Coast/Takoradi,NA,NA,2011,2106,2460,3853,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4420
GHA,Object multiplier,Object multiplier,MSM,Koforidua,NA,NA,2011,900,2885,5084,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4421
GHA,Object multiplier,Object multiplier,MSM,Kumasi,NA,NA,2011,1772,2994,4219,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4424
GHA,Service multiplier,Service multiplier,MSM,Accra/Tema,NA,NA,2011,15449,20322,26198,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4425
GHA,Service multiplier,Service multiplier,MSM,Cape Coast/Takoradi,NA,NA,2011,3455,4897,6342,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4428
GHA,Service multiplier,Service multiplier,MSM,Koforidua,NA,NA,2011,1260,8848,16437,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4429
GHA,Service multiplier,Service multiplier,MSM,Kumasi,NA,NA,2011,3409,5484,7502,NA,NA,NA,NA,2011 Men's Study,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,72,4432
GHA,2S-CRC,2S-CRC,FSW,Ashanti,NA,NA,2015,1907,1953,2038,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_6f8cc8251209ba032c6041b24ecf7b31,GF,NA,Yes,yes,NA,NA,73,4433
GHA,2S-CRC,2S-CRC,FSW,"Bono, Bono East, Ahafo",NA,NA,2015,1903,1931,2016,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_cd54084c864e4712d3f466a9be6995ac,GF,NA,Yes,yes,NA,NA,73,4436
GHA,2S-CRC,2S-CRC,FSW,Central,NA,NA,2015,2829,2890,2994,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_b5579ffbb8afbca1c8f31dfa3e66ad0a,GF,NA,Yes,yes,NA,NA,73,4438
GHA,2S-CRC,2S-CRC,FSW,Eastern,NA,NA,2015,1993,2029,2117,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_d6dafb0c79e960de1f3d55117b426bf7,GF,NA,Yes,yes,NA,NA,73,4440
GHA,2S-CRC,2S-CRC,FSW,Greater Accra,NA,NA,2015,9373,9570,9760,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_9af327f6c3842afcd6ff1b5b4fb30d73,GF,NA,Yes,yes,NA,NA,73,4441
GHA,2S-CRC,2S-CRC,FSW,Northern,NA,NA,2015,409,428,467,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_45d1f65d16e884b96d289d2a55c7493d,GF,NA,Yes,yes,NA,NA,73,4442
GHA,2S-CRC,2S-CRC,FSW,Upper East,NA,NA,2015,532,554,600,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_935246bf6a7b07dbbca61867d01abd2d,GF,NA,Yes,yes,NA,NA,73,4443
GHA,2S-CRC,2S-CRC,FSW,Upper West,NA,NA,2015,157,164,188,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_c211136ad49e2bf784f593947e06e696,GF,NA,Yes,yes,NA,NA,73,4444
GHA,2S-CRC,2S-CRC,FSW,Volta,NA,NA,2015,883,899,957,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_579ac5b993b75617cf704bff6c001c39,GF,NA,Yes,yes,NA,NA,73,4445
GHA,2S-CRC,2S-CRC,FSW,Western,NA,NA,2015,3192,3235,3346,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_e93a17c8f98951e574b3406be457f3ef,GF,NA,Yes,yes,NA,NA,73,4446
GHA,Service multiplier,Service multiplier,FSW,Ashanti,NA,NA,2015,NA,9566,NA,NA,NA,NA,NA,2015 MAPPING AND POPULATION SIZE ESTIMATION OF FEMALE SEX WORKERS IN GHANA,NA,GF_6f8cc8251209ba032c6041b24ecf7b31,GF,40cc423ff146364d3faa89d48f79d284,Yes,yes,NA,NA,73,4447
