Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Montenegro,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<500 ,<100 , <500,"Children estimates were not available at the time of publication.",<500 ,<100 , <500,"Children estimates were not available at the time of publication.",<500 ,<100 , <500,"Children estimates were not available at the time of publication.",<500 ,<100 , <500,"Children estimates were not available at the time of publication.",<500 ,<100 , <500,"Children estimates were not available at the time of publication."
Morocco,1200 ,<1000 , 1900,,1500 ,<1000 , 2200,,1800 ,1300 , 2600,,2200 ,1600 , 3000,,2600 ,1900 , 3400,,3000 ,2200 , 3800,,3400 ,2600 , 4100,,3700 ,3000 , 4500,,4100 ,3400 , 4900,,4500 ,3800 , 5200,,4800 ,4100 , 5600,,5200 ,4400 , 6000,,5500 ,4700 , 6300,,5800 ,5000 , 6600,,6100 ,5300 , 6900,,6400 ,5700 , 7200,,6700 ,5900 , 7500,,6900 ,6200 , 7700,,7100 ,6400 , 7900,,7300 ,6600 , 8100,,7500 ,6800 , 8300,,7600 ,6900 , 8400,,7700 ,7000 , 8600,,7800 ,7100 , 8700,,7900 ,7200 , 8800,,8000 ,7200 , 9000,,8000 ,7200 , 9000,,8000 ,7200 , 9000,,8000 ,7100 , 9000,,7900 ,7100 , 9000,,7900 ,7000 , 9000,
Mozambique,25 000 ,19 000 , 31 000,,34 000 ,27 000 , 42 000,,46 000 ,36 000 , 58 000,,61 000 ,48 000 , 77 000,,80 000 ,63 000 , 100 000,,100 000 ,79 000 , 130 000,,120 000 ,97 000 , 160 000,,150 000 ,120 000 , 190 000,,180 000 ,140 000 , 220 000,,210 000 ,160 000 , 260 000,,240 000 ,190 000 , 300 000,,270 000 ,210 000 , 330 000,,290 000 ,230 000 , 370 000,,320 000 ,250 000 , 400 000,,340 000 ,270 000 , 430 000,,360 000 ,280 000 , 450 000,,380 000 ,300 000 , 480 000,,400 000 ,320 000 , 500 000,,420 000 ,330 000 , 530 000,,450 000 ,350 000 , 560 000,,470 000 ,370 000 , 590 000,,490 000 ,390 000 , 620 000,,510 000 ,400 000 , 640 000,,530 000 ,420 000 , 670 000,,550 000 ,430 000 , 690 000,,560 000 ,440 000 , 710 000,,580 000 ,460 000 , 730 000,,590 000 ,470 000 , 740 000,,600 000 ,470 000 , 760 000,,610 000 ,480 000 , 770 000,,620 000 ,490 000 , 770 000,
Myanmar,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Namibia,4800 ,3800 , 6000,,6900 ,5800 , 8400,,9800 ,8500 , 12 000,,14 000 ,12 000 , 15 000,,18 000 ,16 000 , 20 000,,23 000 ,21 000 , 26 000,,29 000 ,26 000 , 31 000,,34 000 ,31 000 , 37 000,,38 000 ,35 000 , 41 000,,42 000 ,38 000 , 45 000,,44 000 ,41 000 , 48 000,,46 000 ,42 000 , 50 000,,47 000 ,44 000 , 51 000,,48 000 ,44 000 , 52 000,,49 000 ,45 000 , 52 000,,49 000 ,45 000 , 52 000,,50 000 ,46 000 , 53 000,,51 000 ,47 000 , 54 000,,52 000 ,47 000 , 55 000,,53 000 ,48 000 , 56 000,,54 000 ,48 000 , 57 000,,54 000 ,49 000 , 58 000,,55 000 ,48 000 , 58 000,,55 000 ,48 000 , 58 000,,55 000 ,48 000 , 58 000,,55 000 ,48 000 , 59 000,,55 000 ,47 000 , 58 000,,55 000 ,47 000 , 58 000,,54 000 ,47 000 , 58 000,,54 000 ,46 000 , 58 000,,53 000 ,45 000 , 57 000,
Nepal,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<200 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , 1000,,1800 ,1500 , 2100,,3600 ,3000 , 4200,,6300 ,5200 , 7500,,9300 ,7700 , 11 000,,12 000 ,10 000 , 14 000,,14 000 ,12 000 , 16 000,,16 000 ,13 000 , 18 000,,17 000 ,14 000 , 20 000,,18 000 ,15 000 , 21 000,,19 000 ,16 000 , 22 000,,19 000 ,16 000 , 22 000,,19 000 ,16 000 , 22 000,,18 000 ,15 000 , 21 000,,17 000 ,15 000 , 20 000,,16 000 ,14 000 , 19 000,,15 000 ,12 000 , 17 000,,14 000 ,11 000 , 16 000,,12 000 ,10 000 , 14 000,,11 000 ,9300 , 13 000,,11 000 ,8700 , 12 000,,10 000 ,8300 , 12 000,,9800 ,8000 , 11 000,,9600 ,7700 , 11 000,,9500 ,7700 , 11 000,,9500 ,7700 , 11 000,
Netherlands,1700 ,1200 , 2200,"Children estimates were not available at the time of publication.",2200 ,1600 , 2900,"Children estimates were not available at the time of publication.",2800 ,2000 , 3600,"Children estimates were not available at the time of publication.",3400 ,2500 , 4400,"Children estimates were not available at the time of publication.",4000 ,3000 , 5100,"Children estimates were not available at the time of publication.",4500 ,3500 , 5700,"Children estimates were not available at the time of publication.",5100 ,3900 , 6200,"Children estimates were not available at the time of publication.",5700 ,4400 , 6900,"Children estimates were not available at the time of publication.",6200 ,4800 , 7600,"Children estimates were not available at the time of publication.",6700 ,5200 , 8200,"Children estimates were not available at the time of publication.",7200 ,5500 , 8800,"Children estimates were not available at the time of publication.",7700 ,5900 , 9400,"Children estimates were not available at the time of publication.",8200 ,6300 , 10 000,"Children estimates were not available at the time of publication.",8700 ,6700 , 11 000,"Children estimates were not available at the time of publication.",9200 ,7100 , 11 000,"Children estimates were not available at the time of publication.",9600 ,7500 , 12 000,"Children estimates were not available at the time of publication.",10 000 ,7800 , 12 000,"Children estimates were not available at the time of publication.",10 000 ,8100 , 13 000,"Children estimates were not available at the time of publication.",11 000 ,8300 , 13 000,"Children estimates were not available at the time of publication.",11 000 ,8500 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8600 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8600 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8600 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8500 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8300 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,8100 , 14 000,"Children estimates were not available at the time of publication.",11 000 ,7900 , 13 000,"Children estimates were not available at the time of publication.",11 000 ,7600 , 13 000,"Children estimates were not available at the time of publication.",10 000 ,7200 , 13 000,"Children estimates were not available at the time of publication.",9600 ,6800 , 12 000,"Children estimates were not available at the time of publication.",9100 ,6400 , 12 000,"Children estimates were not available at the time of publication."
New Zealand,<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1200 ,1000 , 1300,"Children estimates were not available at the time of publication.",1200 ,1100 , 1300,"Children estimates were not available at the time of publication.",1300 ,1100 , 1400,"Children estimates were not available at the time of publication.",1300 ,1100 , 1400,"Children estimates were not available at the time of publication.",1300 ,1200 , 1500,"Children estimates were not available at the time of publication.",1400 ,1200 , 1500,"Children estimates were not available at the time of publication.",1400 ,1200 , 1600,"Children estimates were not available at the time of publication.",1400 ,1200 , 1600,"Children estimates were not available at the time of publication.",1500 ,1300 , 1700,"Children estimates were not available at the time of publication.",1500 ,1300 , 1700,"Children estimates were not available at the time of publication.",1500 ,1300 , 1700,"Children estimates were not available at the time of publication.",1500 ,1300 , 1700,"Children estimates were not available at the time of publication."
Nicaragua,<100 ,<100 , <1000,,<100 ,<100 , <1000,,<200 ,<100 , <1000,,<200 ,<100 , <1000,,<500 ,<200 , 1200,,<1000 ,<500 , 1600,,<1000 ,<500 , 1900,,1200 ,<1000 , 2200,,1700 ,<1000 , 2600,,2200 ,1300 , 3300,,2700 ,1800 , 4000,,3000 ,1900 , 4500,,3300 ,2100 , 4700,,3500 ,2200 , 5200,,3700 ,2400 , 5300,,3800 ,2500 , 5300,,3900 ,2600 , 5400,,4000 ,2800 , 5500,,4100 ,3000 , 5600,,4300 ,3100 , 5800,,4400 ,3300 , 5900,,4600 ,3400 , 6100,,4700 ,3600 , 6200,,4900 ,3700 , 6300,,5000 ,3800 , 6400,,5200 ,4000 , 6700,,5300 ,4100 , 7000,,5500 ,4200 , 7100,,5600 ,4300 , 7300,,5800 ,4400 , 7500,,5900 ,4600 , 7700,
Niger,2800 ,2100 , 3800,,3800 ,2900 , 5000,,5000 ,3900 , 6400,,6400 ,5100 , 8100,,7900 ,6400 , 9900,,9600 ,7800 , 12 000,,11 000 ,9200 , 14 000,,13 000 ,11 000 , 16 000,,15 000 ,12 000 , 17 000,,16 000 ,14 000 , 19 000,,17 000 ,15 000 , 20 000,,18 000 ,16 000 , 21 000,,18 000 ,16 000 , 21 000,,18 000 ,16 000 , 21 000,,18 000 ,16 000 , 21 000,,18 000 ,16 000 , 20 000,,17 000 ,15 000 , 20 000,,16 000 ,14 000 , 19 000,,15 000 ,13 000 , 17 000,,14 000 ,12 000 , 16 000,,13 000 ,11 000 , 15 000,,12 000 ,11 000 , 14 000,,11 000 ,9900 , 13 000,,10 000 ,9200 , 12 000,,9800 ,8700 , 11 000,,9100 ,8100 , 10 000,,8600 ,7600 , 9800,,8200 ,7300 , 9300,,7900 ,7100 , 9100,,7700 ,6900 , 8800,,7500 ,6600 , 8600,
Nigeria,120 000 ,89 000 , 170 000,,150 000 ,110 000 , 210 000,,180 000 ,130 000 , 240 000,,210 000 ,150 000 , 290 000,,240 000 ,170 000 , 330 000,,270 000 ,190 000 , 370 000,,300 000 ,220 000 , 410 000,,330 000 ,230 000 , 450 000,,350 000 ,250 000 , 480 000,,370 000 ,270 000 , 510 000,,390 000 ,280 000 , 530 000,,410 000 ,290 000 , 550 000,,420 000 ,300 000 , 570 000,,420 000 ,300 000 , 580 000,,430 000 ,310 000 , 590 000,,440 000 ,310 000 , 590 000,,440 000 ,320 000 , 600 000,,450 000 ,320 000 , 620 000,,460 000 ,330 000 , 630 000,,470 000 ,340 000 , 640 000,,480 000 ,350 000 , 660 000,,490 000 ,350 000 , 670 000,,500 000 ,360 000 , 680 000,,510 000 ,360 000 , 690 000,,510 000 ,370 000 , 700 000,,520 000 ,370 000 , 700 000,,520 000 ,370 000 , 710 000,,520 000 ,370 000 , 710 000,,520 000 ,370 000 , 710 000,,520 000 ,370 000 , 700 000,,510 000 ,370 000 , 700 000,
North Macedonia,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Norway,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
