kp,iso3,area_id,logit_gen_prev,logit_kp_prev,obs_iid,method,positive,negative,denominator,id.ref,id.iso3,id.area,idx,id.ref.nat,lower,median,upper,indicator,source,gen_prev,region
Female sex workers,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,52,NA,-0.3218547364195788,0.5155697060002064,0.434582210871176,prevalence,50th centile,0.19099999999999998,Eastern and Southern Africa
Female sex workers,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,53,NA,-0.30483560200156334,0.5202890841845076,0.45776892223911997,prevalence,50th centile,0.196,Eastern and Southern Africa
Female sex workers,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,54,NA,-0.28814170622918017,0.525014430857606,0.4779341618085854,prevalence,50th centile,0.20100000000000004,Eastern and Southern Africa
Female sex workers,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,55,NA,-0.2719175300983946,0.5294786522536876,0.501444448708196,prevalence,50th centile,0.20600000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,56,NA,-0.25787403086381794,0.5336551166495549,0.5245262213171016,prevalence,50th centile,0.21100000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,57,NA,-0.24406065413826297,0.5378786510257987,0.5434941748538136,prevalence,50th centile,0.21599999999999997,Eastern and Southern Africa
Female sex workers,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,58,NA,-0.23047704272543526,0.5421642083839605,0.5615919006093123,prevalence,50th centile,0.221,Eastern and Southern Africa
Female sex workers,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,59,NA,-0.21711182767417359,0.546347844405513,0.5793986523861321,prevalence,50th centile,0.22600000000000003,Eastern and Southern Africa
Female sex workers,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,60,NA,-0.20395436579885443,0.5505629878087055,0.5969286103200793,prevalence,50th centile,0.23099999999999998,Eastern and Southern Africa
Female sex workers,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,61,NA,-0.19099467697487832,0.554354137203766,0.6141950711370778,prevalence,50th centile,0.23600000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,62,NA,-0.17822338799150989,0.5578336602195009,0.6321971668244585,prevalence,50th centile,0.24100000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,63,NA,-0.16563168215331464,0.5612752711786065,0.65086388668302,prevalence,50th centile,0.24600000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,64,NA,-0.1523432062549911,0.5652062064153351,0.6687943194652061,prevalence,50th centile,0.251,Eastern and Southern Africa
Female sex workers,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,65,NA,-0.13839403750150997,0.5687061384739689,0.6867533038331453,prevalence,50th centile,0.256,Eastern and Southern Africa
Female sex workers,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,66,NA,-0.12502242000889568,0.5725635188889302,0.7044836571006231,prevalence,50th centile,0.261,Eastern and Southern Africa
Female sex workers,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,67,NA,-0.11181549085032712,0.5763882851638586,0.7230538076246664,prevalence,50th centile,0.266,Eastern and Southern Africa
Female sex workers,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,68,NA,-0.09876592100748102,0.5799907326901659,0.7425543434317823,prevalence,50th centile,0.271,Eastern and Southern Africa
Female sex workers,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,69,NA,-0.0863460096280284,0.583662883297272,0.7607062615646353,prevalence,50th centile,0.276,Eastern and Southern Africa
Female sex workers,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,70,NA,-0.07627676866423395,0.5871206278950014,0.7773111361698501,prevalence,50th centile,0.281,Eastern and Southern Africa
Female sex workers,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,71,NA,-0.06628639531361652,0.5904319170833541,0.7937201145862007,prevalence,50th centile,0.28600000000000003,Eastern and Southern Africa
Female sex workers,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,72,NA,-0.0546966848118463,0.5937103072072075,0.8099113298333865,prevalence,50th centile,0.29100000000000004,Eastern and Southern Africa
Female sex workers,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,73,NA,-0.04200719179443301,0.5969373262740936,0.825939339625309,prevalence,50th centile,0.29600000000000004,Eastern and Southern Africa
Female sex workers,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,74,NA,-0.029414179662216346,0.6001205503653707,0.8418011144286941,prevalence,50th centile,0.301,Eastern and Southern Africa
Female sex workers,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,75,NA,-0.01693045891101274,0.6031838931036706,0.8575024883853642,prevalence,50th centile,0.306,Eastern and Southern Africa
Female sex workers,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,76,NA,-0.00456027208289041,0.6064934197351141,0.8730610652850836,prevalence,50th centile,0.31099999999999994,Eastern and Southern Africa
Female sex workers,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,77,NA,0.006429104703995902,0.6094055657395103,0.888460417044089,prevalence,50th centile,0.316,Eastern and Southern Africa
Female sex workers,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,78,NA,0.016232469457003806,0.6126979000095812,0.9028671277209651,prevalence,50th centile,0.32099999999999995,Eastern and Southern Africa
Female sex workers,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,79,NA,0.02595564579254805,0.6158384183461864,0.9177065196001344,prevalence,50th centile,0.326,Eastern and Southern Africa
Female sex workers,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,80,NA,0.0356148605220441,0.6188313108173583,0.9330758501031445,prevalence,50th centile,0.331,Eastern and Southern Africa
Female sex workers,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,81,NA,0.04523504412821072,0.6218861460047755,0.9483149860424233,prevalence,50th centile,0.336,Eastern and Southern Africa
Female sex workers,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,82,NA,0.05478476446501129,0.6248896138308276,0.9606754415415406,prevalence,50th centile,0.34099999999999997,Eastern and Southern Africa
Female sex workers,NA,NA,-0.6366685763994742,NA,NA,NA,NA,NA,1,NA,NA,NA,83,NA,0.06554058972000823,0.6276225141862761,0.971934596796425,prevalence,50th centile,0.3460000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-0.6146464932382241,NA,NA,NA,NA,NA,1,NA,NA,NA,84,NA,0.07753033685299952,0.6304803363363373,0.9868856908602492,prevalence,50th centile,0.35100000000000003,Eastern and Southern Africa
Female sex workers,NA,NA,-0.5927679952523229,NA,NA,NA,NA,NA,1,NA,NA,NA,85,NA,0.08944191018508957,0.6334114472476295,1.0018610398646506,prevalence,50th centile,0.3560000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-0.5710264960446539,NA,NA,NA,NA,NA,1,NA,NA,NA,86,NA,0.10127889562753693,0.636331509144956,1.0167426162289686,prevalence,50th centile,0.361,Eastern and Southern Africa
Female sex workers,NA,NA,-0.5494156210358597,NA,NA,NA,NA,NA,1,NA,NA,NA,87,NA,0.11304476376911451,0.639205000315371,1.0312722046505958,prevalence,50th centile,0.366,Eastern and Southern Africa
Female sex workers,NA,NA,-0.5279291940930053,NA,NA,NA,NA,NA,1,NA,NA,NA,88,NA,0.12258984083378158,0.642035230207419,1.0448165077324938,prevalence,50th centile,0.371,Eastern and Southern Africa
Female sex workers,NA,NA,-0.5065612249795332,NA,NA,NA,NA,NA,1,NA,NA,NA,89,NA,0.13141577498641888,0.6448728556961731,1.0609458624477766,prevalence,50th centile,0.37599999999999995,Eastern and Southern Africa
Female sex workers,NA,NA,-0.4853058975578951,NA,NA,NA,NA,NA,1,NA,NA,NA,90,NA,0.14020779245221732,0.6475822176122487,1.0755775041237683,prevalence,50th centile,0.381,Eastern and Southern Africa
Female sex workers,NA,NA,-0.4641575586823115,NA,NA,NA,NA,NA,1,NA,NA,NA,91,NA,0.14895555535788166,0.650115308134556,1.0900993706579734,prevalence,50th centile,0.386,Eastern and Southern Africa
Female sex workers,NA,NA,-0.44311070772453126,NA,NA,NA,NA,NA,1,NA,NA,NA,92,NA,0.15766133897392162,0.6529601703863066,1.1045242897692282,prevalence,50th centile,0.391,Eastern and Southern Africa
Female sex workers,NA,NA,-0.4221599866803344,NA,NA,NA,NA,NA,1,NA,NA,NA,93,NA,0.1663273595760853,0.6556651619258946,1.1188833241440732,prevalence,50th centile,0.396,Eastern and Southern Africa
People who inject drugs,NA,NA,-6.906754778648554,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,-4.245261902747067,0.03359349117839731,-2.540509982158974,prevalence,50th centile,9.999999999999994e-4,Western and Central Africa
People who inject drugs,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,-3.7575380548612767,0.040306647480587876,-2.580897135413182,prevalence,50th centile,0.006000000000000001,Western and Central Africa
People who inject drugs,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,-3.7079681416807837,0.042864938340237684,-2.5264730471931496,prevalence,50th centile,0.010999999999999998,Western and Central Africa
People who inject drugs,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,-3.6962573647590067,0.044391435216107944,-2.476992934074941,prevalence,50th centile,0.016000000000000007,Western and Central Africa
People who inject drugs,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,-3.6795208779954547,0.045672961575295046,-2.4173749752643072,prevalence,50th centile,0.021000000000000005,Western and Central Africa
People who inject drugs,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,-3.6981141524395738,0.04682599344484447,-2.3717474084470545,prevalence,50th centile,0.026000000000000006,Western and Central Africa
People who inject drugs,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,-3.713427586628628,0.04796832408810399,-2.3259165861318984,prevalence,50th centile,0.031000000000000007,Western and Central Africa
People who inject drugs,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,-3.7178563445145394,0.04883870811308784,-2.275078322786576,prevalence,50th centile,0.036,Western and Central Africa
People who inject drugs,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,-3.721313154918449,0.04941423253808609,-2.239092259229274,prevalence,50th centile,0.04100000000000001,Western and Central Africa
People who inject drugs,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,-3.741357631997253,0.04999553616281525,-2.2072603861603683,prevalence,50th centile,0.046000000000000006,Western and Central Africa
People who inject drugs,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,11,NA,-3.744637365392776,0.050382480839317886,-2.178319367998622,prevalence,50th centile,0.05100000000000001,Western and Central Africa
People who inject drugs,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,-3.7599996561739344,0.05089971079641025,-2.1468109752225852,prevalence,50th centile,0.05599999999999999,Western and Central Africa
People who inject drugs,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,-3.7693253999715868,0.0511461691507427,-2.1156718281108717,prevalence,50th centile,0.061000000000000006,Western and Central Africa
People who inject drugs,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,14,NA,-3.7819637758502083,0.051567848288363395,-2.078750524889989,prevalence,50th centile,0.06600000000000002,Western and Central Africa
People who inject drugs,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,15,NA,-3.678801798263185,0.06493418132177031,-1.6424745717130027,prevalence,50th centile,0.006000000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,16,NA,-3.097386821527512,0.09528603037598127,-1.4174314963996248,prevalence,50th centile,0.010999999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,17,NA,-2.781953184271004,0.12015389400298401,-1.2423512455937955,prevalence,50th centile,0.016000000000000007,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,18,NA,-2.541591588168325,0.14108958962929924,-1.1114468216876037,prevalence,50th centile,0.021000000000000005,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,19,NA,-2.360682907480515,0.1600804153686082,-0.9858633663796893,prevalence,50th centile,0.026000000000000006,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,-2.20486502111274,0.17729125683685704,-0.8822481876265458,prevalence,50th centile,0.031000000000000007,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,21,NA,-2.0948946014038077,0.1934281090136223,-0.7814758368162324,prevalence,50th centile,0.036,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,22,NA,-1.9913883507356993,0.20764225124042998,-0.67952675926194,prevalence,50th centile,0.04100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,23,NA,-1.9089055779856356,0.22138574500591182,-0.5896943238219705,prevalence,50th centile,0.046000000000000006,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,24,NA,-1.8298514013656602,0.233899658356951,-0.5217202469621169,prevalence,50th centile,0.05100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,25,NA,-1.7624939206684538,0.24607282212713408,-0.44419796582984794,prevalence,50th centile,0.05599999999999999,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,26,NA,-1.6903097201664514,0.258221908062992,-0.38835341870864754,prevalence,50th centile,0.061000000000000006,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,-1.6493484085912027,0.26932047341669063,-0.3122035531159572,prevalence,50th centile,0.06600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.571428861772523,NA,NA,NA,NA,NA,1,NA,NA,NA,28,NA,-1.6149992514672487,0.2797936707130827,-0.242702332133054,prevalence,50th centile,0.071,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.497978731355353,NA,NA,NA,NA,NA,1,NA,NA,NA,29,NA,-1.5539023569737727,0.28951755935081536,-0.16789415841227284,prevalence,50th centile,0.076,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.428836967683248,NA,NA,NA,NA,NA,1,NA,NA,NA,30,NA,-1.5219456191021716,0.29914200781090633,-0.11495922439791412,prevalence,50th centile,0.081,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.3634832752006423,NA,NA,NA,NA,NA,1,NA,NA,NA,31,NA,-1.5067433595301085,0.30820591350311705,-0.05141063602762813,prevalence,50th centile,0.08600000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.3014855876606286,NA,NA,NA,NA,NA,1,NA,NA,NA,32,NA,-1.4756877862231257,0.31763667751606123,0.01478490351864389,prevalence,50th centile,0.09100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,33,NA,-1.4575432487689162,0.3267123389139344,0.06351661670397876,prevalence,50th centile,0.09599999999999999,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.1861625176303607,NA,NA,NA,NA,NA,1,NA,NA,NA,34,NA,-1.4402246156960048,0.33532289369520224,0.10823719068555135,prevalence,50th centile,0.10100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.132266681061447,NA,NA,NA,NA,NA,1,NA,NA,NA,35,NA,-1.4236510260192508,0.3442531208352851,0.15096372492703947,prevalence,50th centile,0.10600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.0805670342015703,NA,NA,NA,NA,NA,1,NA,NA,NA,36,NA,-1.4142609712844385,0.35271094621451915,0.19575897331243525,prevalence,50th centile,0.11100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.0308668715312788,NA,NA,NA,NA,NA,1,NA,NA,NA,37,NA,-1.4021867180391703,0.3610052502002628,0.23624170365388925,prevalence,50th centile,0.116,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.9829943520884359,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,-1.3777480678690643,0.36937506689669547,0.2649548559561752,prevalence,50th centile,0.12100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.9367984687040574,NA,NA,NA,NA,NA,1,NA,NA,NA,39,NA,-1.3635285704936508,0.37669501211606027,0.29314309639550173,prevalence,50th centile,0.126,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.8921458020642405,NA,NA,NA,NA,NA,1,NA,NA,NA,40,NA,-1.3482819309264755,0.38461615517576947,0.3391043263955176,prevalence,50th centile,0.131,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,41,NA,-1.3275379947438497,0.39189070299254786,0.3713271626684864,prevalence,50th centile,0.136,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,42,NA,-1.3141864112310182,0.3989520382591259,0.41354530124988315,prevalence,50th centile,0.14100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.7663245720802332,NA,NA,NA,NA,NA,1,NA,NA,NA,43,NA,-1.3011541248274872,0.40558516613878093,0.4523845202549345,prevalence,50th centile,0.14600000000000005,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.726779349496423,NA,NA,NA,NA,NA,1,NA,NA,NA,44,NA,-1.2886001059103165,0.4124281394881193,0.4849822712938818,prevalence,50th centile,0.15100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6882964873464201,NA,NA,NA,NA,NA,1,NA,NA,NA,45,NA,-1.2764155354820437,0.41939591167592194,0.5223995972370674,prevalence,50th centile,0.156,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6508063414827432,NA,NA,NA,NA,NA,1,NA,NA,NA,46,NA,-1.2633509383801809,0.42540427437951234,0.5614491160136305,prevalence,50th centile,0.161,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6142456140022035,NA,NA,NA,NA,NA,1,NA,NA,NA,47,NA,-1.2432579550503666,0.4322971404203194,0.5982150609209976,prevalence,50th centile,0.166,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5785565986326349,NA,NA,NA,NA,NA,1,NA,NA,NA,48,NA,-1.228430518743045,0.4380496729147471,0.6359193389696852,prevalence,50th centile,0.17100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5436865348713198,NA,NA,NA,NA,NA,1,NA,NA,NA,49,NA,-1.221270822909362,0.4441182427363011,0.6698355637489366,prevalence,50th centile,0.17600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,50,NA,-1.2091149336589238,0.45053827523738327,0.7053196946335344,prevalence,50th centile,0.18100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,51,NA,-1.1971032952844844,0.45644024978666486,0.7399568974539285,prevalence,50th centile,0.186,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,52,NA,-1.1805959785147928,0.46166877009903207,0.77870131383158,prevalence,50th centile,0.19099999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,53,NA,-1.1605899805110829,0.46754500060921045,0.8127478728412153,prevalence,50th centile,0.196,Eastern and Southern Africa
